,Sentiment,Time,Text,cleaned,cleaned2,label_x,label_y,predicted
2941,positive,7/3/20,"This coffee tastes great and arrives fresh and ready to brew.  It is a nice dark roast that is 100% Kona, not a blend.  Will keep ordering!","['coffee', 'taste', 'great', 'arrives', 'fresh', 'ready', 'brew', 'nice', 'dark', 'roast', 'kona', 'blend', 'keep', 'ordering']",coffee taste great arrives fresh ready brew nice dark roast kona blend keep ordering,1,1,1.0
2942,positive,4/8/20,"i love the flavor and taste of these bars.  the multigrain is made up of oats and barley, giving the crust a fresh taste and not crumbly.  the triple berries is a nice blend and there is not one overwhelming flavor between the crust and berries.  150 calories, 29g of carbs.  it is a tasty and filling bar.  highly recommended for a breakfast treat along with a good cup of coffee!","['love', 'flavor', 'taste', 'bar', 'multigrain', 'made', 'oat', 'barley', 'giving', 'crust', 'fresh', 'taste', 'crumbly', 'triple', 'berry', 'nice', 'blend', 'one', 'overwhelming', 'flavor', 'crust', 'berry', 'calorie', 'carbs', 'tasty', 'filling', 'bar', 'highly', 'recommended', 'breakfast', 'treat', 'along', 'good', 'cup', 'coffee']",love flavor taste bar multigrain made oat barley giving crust fresh taste crumbly triple berry nice blend one overwhelming flavor crust berry calorie carbs tasty filling bar highly recommended breakfast treat along good cup coffee,1,1,1.0
2954,positive,22/3/18,"Great product, with nice big chunks.  Not like other granola that gets broken into little, itty bitty pieces.","['great', 'product', 'nice', 'big', 'chunk', 'like', 'granola', 'get', 'broken', 'little', 'itty', 'bitty', 'piece']",great product nice big chunk like granola get broken little itty bitty piece,1,1,1.0
2955,positive,12/3/18,This tea is truly from the highlands in Kenya and tastes great.  It is refreshing with a great flavor.  The packages was delivered on time and intact.<br />We usually drink tea (with milk) in the evening and this tea adds to the relaxation after a long day.,"['tea', 'truly', 'highland', 'kenya', 'taste', 'great', 'refreshing', 'great', 'flavor', 'package', 'delivered', 'time', 'intact.', 'usually', 'drink', 'tea', 'with', 'milk', 'evening', 'tea', 'add', 'relaxation', 'long', 'day']",tea truly highland kenya taste great refreshing great flavor package delivered time intact. usually drink tea with milk evening tea add relaxation long day,1,1,1.0
2957,positive,7/12/17,"Drew's makes some fantastic dressings.  Their Italian dressing, for example, is amazing, especially when dipped with bread.  I was pretty confident this would be a great dressing and I was not disappointed.  I made a salad with crispy wontons, red onion, toasted almond slivers, mandarin oranges and a couple of tomatoes and then put this dressing on top -- WOW.  It was a great salad.  I recommend this product highly.<br /><br />I purchased this dressing at my local co-op for about two dollars.<br /><br />Ingredients:  Canola Oil Expeller Pressed, Orange(s) Juice Concentrated, Soy Sauce ( Organic ) (Water, Soybean(s), Wheat, Salt Sea) , Rice Wine Vinegar, Sesame Oil Toasted, Water, Cane Sugar Juice Evaporated, Garlic, Ginger, Lemon(s) Juice, Mustard Dijon (Water, Mustard Seed, Corn Vinegar Distilled, Salt Sea, Wine White, Turmeric, Spice(s)) , Cilantro, Pepper(s) Black, Citric Acid, Xanthan Gum<br /><br />Serving Size: 1 tbsp<br />Servings Per Container: 24<br /><br />Calories 70<br />Total Fat 7 g<br />Saturated Fat 0 g<br />Trans Fat 0 g<br />Cholesterol 0 mg<br />Sodium 110 mg<br />Potassium 0 mg<br />Total Carbohydrate 2g<br />Dietary Fiber 0g<br />Sugars 1 g<br />Protein 0 g<br /><br />If interested in Drew's dressing and you want to explore alternative options, try iherb.com. If interested in iherb, you can use my code LEK375 for a discount.","['drew', 'make', 'fantastic', 'dressing', 'italian', 'dressing', 'example', 'amazing', 'especially', 'dipped', 'bread', 'pretty', 'confident', 'would', 'great', 'dressing', 'disappointed', 'made', 'salad', 'crispy', 'wonton', 'red', 'onion', 'toasted', 'almond', 'sliver', 'mandarin', 'orange', 'couple', 'tomato', 'put', 'dressing', 'top', 'wow', 'great', 'salad', 'recommend', 'product', 'highly.', 'purchased', 'dressing', 'local', 'co-op', 'two', 'dollars.', 'ingredient', 'canola', 'oil', 'expeller', 'pressed', 'orange', 'juice', 'concentrated', 'soy', 'sauce', 'organic', 'water', 'soybean', 'wheat', 'salt', 'sea', 'rice', 'wine', 'vinegar', 'sesame', 'oil', 'toasted', 'water', 'cane', 'sugar', 'juice', 'evaporated', 'garlic', 'ginger', 'lemon', 'juice', 'mustard', 'dijon', 'water', 'mustard', 'seed', 'corn', 'vinegar', 'distilled', 'salt', 'sea', 'wine', 'white', 'turmeric', 'spice', 'cilantro', 'pepper', 'black', 'citric', 'acid', 'xanthan', 'gum', 'serving', 'size', 'tbsp', 'serving', 'per', 'container', 'calorie', 'total', 'fat', 'saturated', 'fat', 'trans', 'fat', 'cholesterol', 'sodium', 'potassium', 'total', 'carbohydrate', 'dietary', 'fiber', 'sugar', 'protein', 'interested', 'drew', 'dressing', 'want', 'explore', 'alternative', 'option', 'try', 'iherb.com', 'interested', 'iherb', 'use', 'code', 'discount']",drew make fantastic dressing italian dressing example amazing especially dipped bread pretty confident would great dressing disappointed made salad crispy wonton red onion toasted almond sliver mandarin orange couple tomato put dressing top wow great salad recommend product highly. purchased dressing local co-op two dollars. ingredient canola oil expeller pressed orange juice concentrated soy sauce organic water soybean wheat salt sea rice wine vinegar sesame oil toasted water cane sugar juice evaporated garlic ginger lemon juice mustard dijon water mustard seed corn vinegar distilled salt sea wine white turmeric spice cilantro pepper black citric acid xanthan gum serving size tbsp serving per container calorie total fat saturated fat trans fat cholesterol sodium potassium total carbohydrate dietary fiber sugar protein interested drew dressing want explore alternative option try iherb.com interested iherb use code discount,1,1,1.0
2962,positive,8/9/20,"I find this product to be a fantastic alternative to the energy drinks I usually consume to get over the mid day hump. While it will not facilitate all nighters, it enhances my mood and increases my ability to focus.  It has a very clean taste with non of that chemically after taste you experience with Red Bull, Rockstar, Monster, or even VitaminEnergy.  I truly feel happier, and more productive after a BrainToniq.","['find', 'product', 'fantastic', 'alternative', 'energy', 'drink', 'usually', 'consume', 'get', 'mid', 'day', 'hump', 'facilitate', 'nighters', 'enhances', 'mood', 'increase', 'ability', 'focus', 'clean', 'taste', 'non', 'chemically', 'taste', 'experience', 'red', 'bull', 'rockstar', 'monster', 'even', 'vitaminenergy', 'truly', 'feel', 'happier', 'productive', 'braintoniq']",find product fantastic alternative energy drink usually consume get mid day hump facilitate nighters enhances mood increase ability focus clean taste non chemically taste experience red bull rockstar monster even vitaminenergy truly feel happier productive braintoniq,1,1,1.0
2972,positive,24/1/19,"These chips are awesome and semi-healthy.  However, you can buy them cheaper at Costco.  I got a 16 oz bag there for $5.29, which works out to 33 cents per ounce.  If you buy them through Amazon, you pay 52 cents per ounce.","['chip', 'awesome', 'semi-healthy', 'however', 'buy', 'cheaper', 'costco', 'got', 'bag', 'work', 'cent', 'per', 'ounce', 'buy', 'amazon', 'pay', 'cent', 'per', 'ounce']",chip awesome semi-healthy however buy cheaper costco got bag work cent per ounce buy amazon pay cent per ounce,1,1,0.0
2985,positive,28/9/18,This lo carb pancake mix is really good and easy to make.<br /><br />You can't even tell it's a lo carb product. I made some pancakes with it and give one to my boyfriend. He couldn't even tell it was a lo carb product.<br /><br />I would buy this again.,"['carb', 'pancake', 'mix', 'really', 'good', 'easy', 'make.', 'you', 'even', 'tell', 'carb', 'product', 'made', 'pancake', 'give', 'one', 'boyfriend', 'even', 'tell', 'carb', 'product.', 'would', 'buy', 'again']",carb pancake mix really good easy make. you even tell carb product made pancake give one boyfriend even tell carb product. would buy again,1,1,0.0
2988,positive,18/5/18,We have been paying big bucks for little cans of Rooibos tea at the health food store and brewing ice tea with it that we drink by the gallon. I was surprised that the Davidson's Rooibos was richer and tastier and brewed up a nice clear amber/brown color. Better quality and less expensive!,"['paying', 'big', 'buck', 'little', 'can', 'rooibos', 'tea', 'health', 'food', 'store', 'brewing', 'ice', 'tea', 'drink', 'gallon', 'surprised', 'davidson', 'rooibos', 'richer', 'tastier', 'brewed', 'nice', 'clear', 'amber/brown', 'color', 'better', 'quality', 'expensive']",paying big buck little can rooibos tea health food store brewing ice tea drink gallon surprised davidson rooibos richer tastier brewed nice clear amber/brown color better quality expensive,1,1,1.0
2990,positive,26/3/20,These almonds deliver the crunch of freshness that I love in nuts! Some nuts you can tell are old because of their softness but these almonds are incredible and tasty! Great for a quick pick me up!,"['almond', 'deliver', 'crunch', 'freshness', 'love', 'nut', 'nut', 'tell', 'old', 'softness', 'almond', 'incredible', 'tasty', 'great', 'quick', 'pick']",almond deliver crunch freshness love nut nut tell old softness almond incredible tasty great quick pick,1,1,1.0
2996,positive,21/9/20,"I'm pretty new to the coffee scene, but I really like this roast. It is quite flavorful and rich. It was the first coffee I bought, I tried a few more and I came back to this.","['pretty', 'new', 'coffee', 'scene', 'really', 'like', 'roast', 'quite', 'flavorful', 'rich', 'first', 'coffee', 'bought', 'tried', 'came', 'back', 'this']",pretty new coffee scene really like roast quite flavorful rich first coffee bought tried came back this,1,1,1.0
3007,positive,1/3/21,"I have been drinking Folgers Colombian coffee since I first moved to the US over 10 years ago.  I tried some of the other mass-produced coffees first but couldn't find one that I liked.  I was thrilled to find this one.  It tastes perfect to me.  I had stopped buying it when the price in my local supermarket kept creeping up so I was really happy to find it on Amazon (Subscribe and Save) cheaper than my local supermarket. That is an added bonus. The only reason that I gave it four stars is that there are better coffees out there (in my opinion), just not for the same price.","['drinking', 'folgers', 'colombian', 'coffee', 'since', 'first', 'moved', 'year', 'ago', 'tried', 'mass-produced', 'coffee', 'first', 'find', 'one', 'liked', 'thrilled', 'find', 'one', 'taste', 'perfect', 'stopped', 'buying', 'price', 'local', 'supermarket', 'kept', 'creeping', 'really', 'happy', 'find', 'amazon', 'subscribe', 'save', 'cheaper', 'local', 'supermarket', 'added', 'bonus', 'reason', 'gave', 'four', 'star', 'better', 'coffee', 'opinion', 'price']",drinking folgers colombian coffee since first moved year ago tried mass-produced coffee first find one liked thrilled find one taste perfect stopped buying price local supermarket kept creeping really happy find amazon subscribe save cheaper local supermarket added bonus reason gave four star better coffee opinion price,1,1,1.0
3008,positive,5/5/21,"Nice aromas, wonderful exotic taste! Definately for people who like to sample exotic cuisines. Reminds me of being in southeast Asia. Love it!","['nice', 'aroma', 'wonderful', 'exotic', 'taste', 'definately', 'people', 'like', 'sample', 'exotic', 'cuisine', 'reminds', 'southeast', 'asia', 'love']",nice aroma wonderful exotic taste definately people like sample exotic cuisine reminds southeast asia love,1,1,1.0
3011,positive,9/10/21,"This particular flavor is almost impossible to find,and in my opinion,it is one of the best.I was very happy to find it on Amazon(what can't you find on Amazon?).This flavor is tart and refreshing,just right for Arizona summers,where i happen to live.It is not even halfway through  June, and the temps are triple digits! Thank goodness for this wonderful drink,which also keeps me hydrated...just mix with water and you are good to go.","['particular', 'flavor', 'almost', 'impossible', 'find', 'and', 'opinion', 'one', 'best.i', 'happy', 'find', 'amazon', 'what', 'find', 'amazon', '.this', 'flavor', 'tart', 'refreshing', 'just', 'right', 'arizona', 'summer', 'where', 'happen', 'live.it', 'even', 'halfway', 'june', 'temp', 'triple', 'digit', 'thank', 'goodness', 'wonderful', 'drink', 'which', 'also', 'keep', 'hydrated', '...', 'just', 'mix', 'water', 'good']",particular flavor almost impossible find and opinion one best.i happy find amazon what find amazon .this flavor tart refreshing just right arizona summer where happen live.it even halfway june temp triple digit thank goodness wonderful drink which also keep hydrated ... just mix water good,1,1,1.0
