,Sentiment,Time,Text,cleaned
1022,positive,8/7/21,"This is a fantastic product!  My bull terrier was capable of spitting out a pill no matter what it was inserted into...peanut butter, steak, chicken, hot dogs...you name it, I've tried it.  Now he patiently waits while I get his pill ready and gulps it down...absolutely amazing!  I will never be without this product!!!","['fantastic', 'product', 'bull', 'terrier', 'capable', 'spitting', 'pill', 'matter', 'inserted', 'into', '...', 'peanut', 'butter', 'steak', 'chicken', 'hot', 'dog', '...', 'you', 'name', 'tried', 'patiently', 'wait', 'get', 'pill', 'ready', 'gulp', 'down', '...', 'absolutely', 'amazing', 'never', 'without', 'product']"
1023,positive,15/7/21,I read the bad reviews on this coffee and am glad that I didn't let them dissuade me from buying this product.  I like the Natural Fusions vanilla coffee by Starbucks and this one is just as good.  It's a pleasing coffee with subtle caramel undertones.  I'll buy it again in the future if it's available.,"['read', 'bad', 'review', 'coffee', 'glad', 'let', 'dissuade', 'buying', 'product', 'like', 'natural', 'fusion', 'vanilla', 'coffee', 'starbucks', 'one', 'good', 'pleasing', 'coffee', 'subtle', 'caramel', 'undertone', 'buy', 'future', 'available']"
1024,positive,6/7/21,"My name is Patrick, and I am an American shorthair of indeterminate age and semi-discriminating tastes.  My human asked me to write this review for the Instinct Raw Boost Bites: Chicken Formula she got through the Vine program because she is unable to sample them herself.<br /><br />I gobbled up the portion my human gave me right away.  As far as I'm concerned, these deserve two paws up.  My housemate Tiger, also enjoyed the Bites.  She has a more discriminating palate than me, but she liked these just fine.  We think they compare favorably to other feline brand  snacks, like Pounce and Temptations.  Each piece is larger than say, a Pounce pellet, which our human broke into smaller pieces, so one or two make a more than adequate snack.<br /><br />According to my human, the package says that the treats are grain-free and are made from ""minimally processed, freeze dried raw ingredients.""  Ingredients include chicken, turkey, vegetables like butternut squash and broccoli, ground flaxseed, salmon oil, and mixed tocopherols with citric acid (?).  I'm not entirely sure what all that stuff means, but I would recommend the Bites to other cats who enjoy chicken flavored snacks that are meant for cats.","['name', 'patrick', 'american', 'shorthair', 'indeterminate', 'age', 'semi-discriminating', 'taste', 'human', 'asked', 'write', 'review', 'instinct', 'raw', 'boost', 'bite', 'chicken', 'formula', 'got', 'vine', 'program', 'unable', 'sample', 'herself', 'gobbled', 'portion', 'human', 'gave', 'right', 'away', 'far', 'concerned', 'deserve', 'two', 'paw', 'housemate', 'tiger', 'also', 'enjoyed', 'bite', 'discriminating', 'palate', 'liked', 'fine', 'think', 'compare', 'favorably', 'feline', 'brand', 'snack', 'like', 'pounce', 'temptation', 'piece', 'larger', 'say', 'pounce', 'pellet', 'human', 'broke', 'smaller', 'piece', 'one', 'two', 'make', 'adequate', 'snack', 'according', 'human', 'package', 'say', 'treat', 'grain-free', 'made', 'minimally', 'processed', 'freeze', 'dried', 'raw', 'ingredient', 'ingredient', 'include', 'chicken', 'turkey', 'vegetable', 'like', 'butternut', 'squash', 'broccoli', 'ground', 'flaxseed', 'salmon', 'oil', 'mixed', 'tocopherol', 'citric', 'acid', 'entirely', 'sure', 'stuff', 'mean', 'would', 'recommend', 'bite', 'cat', 'enjoy', 'chicken', 'flavored', 'snack', 'meant', 'cat']"
1025,positive,13/8/21,Much more buttery taste than all other light butter popcorns.  By far the best light popcorn I have tasted.,"['much', 'buttery', 'taste', 'light', 'butter', 'popcorn', 'far', 'best', 'light', 'popcorn', 'tasted']"
1026,positive,5/6/21,"Some of the best coffee I've ever had. Smooth AND full of flavor. It does get a little bitter if you weaken it too much, but any coffee will.","['best', 'coffee', 'ever', 'had', 'smooth', 'full', 'flavor', 'get', 'little', 'bitter', 'weaken', 'much', 'coffee', 'will']"
1027,positive,9/7/21,"I need a filler and this was on sale at the moment for $6.5 for 6 it's worth it.<br />Add water, chicken, potatoes, carrots, and mumble jumpbo. Result is good and tastety.<br /><br />Individual package serve about 2 meals and it can not be save for long after opening, so plan carefully.","['need', 'filler', 'sale', 'moment', 'worth', 'add', 'water', 'chicken', 'potato', 'carrot', 'mumble', 'jumpbo', 'result', 'good', 'tastety', 'individual', 'package', 'serve', 'meal', 'save', 'long', 'opening', 'plan', 'carefully']"
1028,positive,17/6/21,Love this stuff. I bought it cause it was cheap but it tastes great. It actually comes from India and the ingredients on the package are all things I can pronounce and recognize. I've been eating indian food for a long time and this was my first successful attempt to make it at home. Love it.,"['love', 'stuff', 'bought', 'cause', 'cheap', 'taste', 'great', 'actually', 'come', 'india', 'ingredient', 'package', 'thing', 'pronounce', 'recognize', 'eating', 'indian', 'food', 'long', 'time', 'first', 'successful', 'attempt', 'make', 'home', 'love']"
1029,positive,31/8/21,Simply put these packets are easy to use and yield a good result when you want Indian in a pinch. I modified the recipe on the packet by adding chopped onion and some leftover roasted potatoes making the result more of a complete meal.  The salt content is a little high but overall the quality is excellent for a concentrate.,"['simply', 'put', 'packet', 'easy', 'use', 'yield', 'good', 'result', 'want', 'indian', 'pinch', 'modified', 'recipe', 'packet', 'adding', 'chopped', 'onion', 'leftover', 'roasted', 'potato', 'making', 'result', 'complete', 'meal', 'salt', 'content', 'little', 'high', 'overall', 'quality', 'excellent', 'concentrate']"
1030,positive,7/8/21,I received my two boxes of coffee quickly in and in perfect condition.  This is the best deal I have found for this and will be purchasing coffee this way in the future.,"['received', 'two', 'box', 'coffee', 'quickly', 'perfect', 'condition', 'best', 'deal', 'found', 'purchasing', 'coffee', 'way', 'future']"
1031,positive,6/9/21,"I've been drinkin this coffee for about three months, and in my opinion it is the best coffee I've ever tasted!!! I used to wake up with headaches almost every morning and now the aches are gone, I have LOST weight about 10 pounds....10 POUNDS! and what I really like about this coffee is that if I don't drink it for a couple of days I wont get those ""I need cafeine"" headaches in the morning.","['drinkin', 'coffee', 'three', 'month', 'opinion', 'best', 'coffee', 'ever', 'tasted', 'used', 'wake', 'headache', 'almost', 'every', 'morning', 'ache', 'gone', 'lost', 'weight', 'pound', '...', 'pound', 'really', 'like', 'coffee', 'drink', 'couple', 'day', 'wont', 'get', 'need', 'cafeine', 'headache', 'morning']"
1032,positive,5/6/21,"I gave half of the 6 pack to my friend visiting from Tokyo. We both love them. Although, it would be nice if they came in bigger cans.","['gave', 'half', 'pack', 'friend', 'visiting', 'tokyo', 'love', 'them', 'although', 'would', 'nice', 'came', 'bigger', 'can']"
1033,positive,9/7/21,These almonds are so yummy! I ordered them online because both of my stores were always out. Walmart and Target is where I get them. I go through these very quickly. I like spicy foods so to me they are not hot but just right.,"['almond', 'yummy', 'ordered', 'online', 'store', 'always', 'out', 'walmart', 'target', 'get', 'them', 'quickly', 'like', 'spicy', 'food', 'hot', 'right']"
1034,positive,19/6/21,Love the taste not to hot but a little tangy.  Price is good and really good service.,"['love', 'taste', 'hot', 'little', 'tangy', 'price', 'good', 'really', 'good', 'service']"
1035,positive,5/9/21,These almonds just have a great flavor.  Just the right amount of heat.  It's hard to stop eating them.  Good thing my wife is here to stop me.,"['almond', 'great', 'flavor', 'right', 'amount', 'heat', 'hard', 'stop', 'eating', 'them', 'good', 'thing', 'wife', 'stop']"
1036,positive,10/10/21,I love the strength and taste of PG Tips. I grew up in England drinking this tea - and when I came to America in 2001 I just could not drink the weak tasteless tea that was being sold on the supermarket shelves - I have introduced my wife and friends to this tea - they now can't drink anything else!,"['love', 'strength', 'taste', 'tip', 'grew', 'england', 'drinking', 'tea', 'came', 'america', 'could', 'drink', 'weak', 'tasteless', 'tea', 'sold', 'supermarket', 'shelf', 'introduced', 'wife', 'friend', 'tea', 'drink', 'anything', 'else']"
1037,positive,29/9/21,I like this flavor a lot. When I make this I add about 1/4-1/2 cup of regular old fashioned oats. It makes it not quite so sweet and I like the texture of the non-instant oats. I just add water and cook in microwave for 3 minutes. I have no idea what someone said meant about the fake flavoring smell lingering for a week. I didn't have any problem with the smell.,"['like', 'flavor', 'lot', 'make', 'add', 'cup', 'regular', 'old', 'fashioned', 'oat', 'make', 'quite', 'sweet', 'like', 'texture', 'non-instant', 'oat', 'add', 'water', 'cook', 'microwave', 'minute', 'idea', 'someone', 'said', 'meant', 'fake', 'flavoring', 'smell', 'lingering', 'week', 'problem', 'smell']"
1038,positive,11/9/21,"I am very happy with this product. It tastes really yummy and doesn't have lots of ""extra"" ingredients. I love the variety in the Ella products and that my baby is getting lots of healthy foods in one meal. Also, it is very easy to just squeeze it onto a spoon to feed. No mess!","['happy', 'product', 'taste', 'really', 'yummy', 'lot', 'extra', 'ingredient', 'love', 'variety', 'ella', 'product', 'baby', 'getting', 'lot', 'healthy', 'food', 'one', 'meal', 'also', 'easy', 'squeeze', 'onto', 'spoon', 'feed', 'mess']"
1039,positive,5/6/21,This is an great green tea choice if you like a blend of different teas.  I thought it was well-balanced and tasted great overall.,"['great', 'green', 'tea', 'choice', 'like', 'blend', 'different', 'tea', 'thought', 'well-balanced', 'tasted', 'great', 'overall']"
1040,positive,9/7/21,"I've tried other root beer popsicles before, but they were not as close to being as good as A&W's. It was very easy. I just put them in the freezer, and then after dinner my family eats them.","['tried', 'root', 'beer', 'popsicle', 'before', 'close', 'good', ""w's"", 'easy', 'put', 'freezer', 'dinner', 'family', 'eats', 'them']"
1041,positive,26/8/21,"This cheese had a great smoked flavor, not over powering as some can be. It worked very well with must of my grilled recipes.","['cheese', 'great', 'smoked', 'flavor', 'powering', 'worked', 'well', 'must', 'grilled', 'recipe']"
1042,negative,26/7/21,"I was quite excited to try these cocoa roasted almonds out. I love almonds and I love chocolate. And most reviews of this product imply that you get your fix of both, without the extra sugar.<br />Well there's definitely a whole lot less sugar in this thing - it tastes pretty bad to me. And I was quite shocked. I guess I need at least a little more sweet. But I'm shocked because I'm not THAT much of a sweet tooth. It's the bitter after-taste that really bothers me with this product. I really couldn't take it.<br />So just fair warning to those who might think this is going to be a great combo of chocolate and almond. Think again! This is really just cocoa and almond, and, for me, that left a very bad taste.","['quite', 'excited', 'try', 'cocoa', 'roasted', 'almond', 'out', 'love', 'almond', 'love', 'chocolate', 'review', 'product', 'imply', 'get', 'fix', 'both', 'without', 'extra', 'sugar', 'well', ""there's"", 'definitely', 'whole', 'lot', 'sugar', 'thing', 'taste', 'pretty', 'bad', 'quite', 'shocked', 'guess', 'need', 'least', 'little', 'sweet', 'shocked', 'much', 'sweet', 'tooth', 'bitter', 'after-taste', 'really', 'bother', 'product', 'really', 'take', 'fair', 'warning', 'might', 'think', 'going', 'great', 'combo', 'chocolate', 'almond', 'think', 'again', 'really', 'cocoa', 'almond', 'and', 'left', 'bad', 'taste']"
1043,positive,11/9/21,"These almonds make a good snack. The cocoa coating isn't sweet -- in fact, it's vaguely bitter -- and it isn't overpowering. The nuts themselves were good and fresh. My wife and I both liked them.<br /><br />On the other hand, my daughter said ""I don't hate them, but I don't love them either."" Save these for the adults -- they'd work well with red wine or sweet cocktails.","['almond', 'make', 'good', 'snack', 'cocoa', 'coating', 'sweet', 'fact', 'vaguely', 'bitter', 'overpowering', 'nut', 'good', 'fresh', 'wife', 'liked', 'them', 'hand', 'daughter', 'said', 'hate', 'them', 'love', 'either', 'save', 'adult', 'work', 'well', 'red', 'wine', 'sweet', 'cocktail']"
1044,positive,11/9/21,"I like these.  Like the packaging too.  These are not chocolate dipped, but cocoa powdered.  And the flavor is cocoa, not chocolate.  Very sweet.  Probably good because a few go along way.  Very flavorful.","['like', 'these', 'like', 'packaging', 'too', 'chocolate', 'dipped', 'cocoa', 'powdered', 'flavor', 'cocoa', 'chocolate', 'sweet', 'probably', 'good', 'along', 'way', 'flavorful']"
