,Sentiment,Time,cleaned,Text
1178,positive,5/7/21,"['tasty', 'something', 'come', 'homemade', 'scratch', 'settle', 'poor', 'enjoy', 'recommend', 'urge', 'different', 'make', 'bloody', 'time', 'several', 'zing', 'hand', 'timely', 'extremely', 'skip', 'mix', 'highly', 'try']",i enjoy bloodymary's but at times making a mix from scratch is too timely so i settle for something different.  i've tried several other bloody mixes with poor results.  the zing zang bloody mix is the closest i've come to homemade.  it's extremely tasty!  no more skipping an urge for a bloody when this mix is at hand. highly recommend
1179,positive,17/9/21,"['make', 'easy', 'everyone', 'cake', 'think', 'hassle', 'applesauce']",this is the easiest and tastiest applesauce cake with out the hassle .  everyone will think you made it fromscratch.
1180,positive,18/8/21,"['aromatic', 'tea', 'flavorful', 'strong', 'overpower', 'chai', 'great', 'like']",this is a great chai tea.  it's very aromatic and flavorful but not overpowering strong like some can be.
1181,positive,31/7/21,"['pair', 'family', 'one', 'stop', 'bread', 'hit', 'jar', 'garlic', 'raving', 'save', 'add', 'lobster', 'myself', 'sauce', 'night']","this sauce, with lobster added, was the hit of the night! paired with pasta and garlic bread, my family couldn't stop raving about it.  i managed to save one jar for myself."
1182,positive,18/10/21,"['below', 'fresh', 'there', 'tell', 'egg', 'instant', 'delicious', 'meal', 'poor', 'enjoy', 'beat', 'despite', 'love', 'plop', 'review', 'people', 'water', 'restaurant', 'bowling', 'boom', 'can', 'bowl', 'difference']","despite the poor review below, this instant udon bowl is suprisingly delicious.  this instant udon bowl is so delicious, most people can't tell the difference between udon served at a restaurant, and the udon from this bowl.  i love adding an egg to my meal with this udon, i just plop it in there, with bowling water, and boom.  fresh udon with egg.  can't be beat. enjoy!"
1183,positive,29/6/21,"['bland', 'whenever', 'flavor', 'able', 'flavorful', 'buy', 'easy', 'recipe', 'best', 'use', 'longer', 'right', 'black', 'pepper', 'grind', 'cook', 'since', 'grocery', 'know']",i used to be able to buy this in the grocery stores but no longer.  i don't know why since it's the best pepper out there for cooking and flavoring.  it's easy to use (grind is just right) and more flavorful than bland black pepper.  i use it in salads and whenever i am adding pepper to a recipe.
1184,positive,16/9/21,"['bit', 'too', 'one', 'review', 'jack', 'white', 'little', 'rate', 'hard', 'kind', 'milder', 'like']","it's hard to rate and review a cheez-it.  if you like the white cheddar or monterey jack kind, then you'll like this one too.  these are just a little bit milder."
1185,positive,24/8/21,"['break', 'flavor', 'shovel', 'greedily', 'cracker', 'crunch', 'however', 'flavored', 'new', 'think', 'creamy', 'them', 'swift', 'completion', 'wait', 'one', 'task', 'taste', 'cheese', 'receive', 'way', 'mouth', 'great']","the new cheez-it mozzarella flavored crackers are great tasting. the crunch was transformed into a creamy cheese flavor as i greedily shoveled them into my mouth. i had to shovel them, because the crackers were broken into crumbs when i received them. this however in no way detracted from the flavor or deterred me from the swift completion of my appointed task. wait, i think i missed one. mmmmm"
1186,positive,24/6/21,"['nice', 'strong', 'come', 'sweetness', 'find', 'sun', 'home', 'illy', 'drink', 'morning', 'coffee', 'amount', 'right', 'product', 'taste', 'refreshing', 'cold', 'great', 'hot']",i came home from a hot morning in the arizona sun and opened my illy issimo coffee drink nice and cold from the fridge. i found the expresso taste strong but refreshing and the amount of sweetness just right. great product.
1187,positive,27/9/21,"['tasty', 'even', 'fat', 'sweetness', 'hint', 'sugar', 'shot', 'cream', 'buy', 'drink', 'deep', 'double', 'coffee', 'much', 'less', 'sweet', 'again', 'husband', 'definitely', 'get', 'taste', 'type', 'try', 'chocolate', 'like']","very deep and tasty caffe drink. it's got just a hint of sweetness and a hint of chocolate taste. not too much fat and less sugar than most drinks of this type. even my husband who doesn't like coffee likes it. it reminds me of a starbucks double shot, but less sweet and it has less cream. i'd definitely buy these and try them again."
1188,positive,29/6/21,"['acid', 'early', 'switch', 'really', 'delicious', 'lite', 'flavorful', 'digestive', 'recommend', 'morning', 'coffee', 'low', 'smooth', 'help', 'leave', 'caffeine', 'without', 'highly', 'brew', 'jangly', 'reduce']","switched to this melitta lite coffee from dunkin' donuts coffee.  delicious, flavorful, smooth brew without leaving jangly coffee nerves or early morning digestive difficulties.  the low acid and reduced caffeine really help.  highly recommend!"
1189,negative,5/8/21,"['tea', 'even', 'get', 'taste', 'brewing', 'tell', 'weak', 'little', 'reply', 'tao']","very little taste (weak) and no caffiene that i can tell. i even emailed tao of tea about brewing suggestions, and got no reply."
1190,positive,29/6/21,"['can', 'with', 'absolutely', 'organic', 'since', 'old', 'market', 'healthy', 'year', 'low', 'sodium', 'soup', 'eating']","my 3-year old has been eating this soup since she was about 1 year old.  she absolutely loves it, and so do i. it's organic and very healthy (with lower sodium than just about any other canned soup on the market)."
1191,positive,31/7/21,"['get', 'great', 'add', 'way']",great way for kids to get in their fruits and veggies. i add to yogurt & smoothies.
1192,positive,11/9/21,"['chef', 'flavor', 'sweetness', 'fair', 'always', 'often', 'burst', 'flavorful', 'easy', 'variety', 'eat', 'price', 'disappointment', 'love', 'use', 'keep', 'summer', 'area', 'available', 'hand', 'cook', 'husband', 'grocery', 'these', 'cooking']","my husband and i love to cook.  jarred sun-dried tomatoes available in our area grocery stores have been a disappointment.  not these! flavorful and easy to use in a variety of dishes.  the flavor is a burst of summer sweetness. often, these are eaten as ""chef's treats"" during cooking.  price is more than fair.  i will keep  these on hand always."
1193,positive,12/8/21,"['flavorful', 'tea', 'buy', 'flavor', 'seem', 'would', 'infuse', 'pyramidal', 'again', 'allow']",this tea is very flavorful. the pyramidal tea bags seem to allow more flavor to infuse. i would buy this again.
1194,positive,31/7/20,"['expensive', 'flavor', 'par', 'try', 'balsamic', 'great', 'love']","i love this balsamic vinager. it has a great flavor, on par with some of the more expensive ones i have tried."
1195,positive,13/6/20,"['overbear', 'bitter', 'there', 'overall', 'yet', 'know', 'sweet', 'blueberry', 'like']","not to sweet, not too bitter. the blueberry is not overbearing, but yet you know it's there.  overall, i like it."
1196,positive,31/7/20,"['though', 'salty', 'tasty', 'product', 'like', 'way', 'rest', 'need', 'eat', 'name', 'low', 'these', 'treat', 'sodium', 'really', 'earn']","i like cashews any way, so i'm biased.  i really enjoyed these.  they do earn the name of salty, though.  so this product is not for those that need to eat low sodium, but for the rest of us they will be a tasty treat."
1197,positive,13/6/20,"['nice', 'tasty', 'also', 'size', 'flavor', 'they', 'personal', 'everybody', 'commercially', 'really', 'often', 'pleasantly', 'tiny', 'bit', 'preference', 'salty', 'lot', 'garlic', 'freshly', 'crunchy', 'different', 'naturally', 'snack', 'make', 'interest', 'serve', 'general', 'would', 'pepper', 'the', 'salt', 'grind', 'pretty', 'good', 'well', 'see', 'much', 'again', 'one', 'product', 'get', 'kick', 'onion', 'taste', 'that', 'know', 'hot', 'compare', 'like']","i was pleasantly surprised by this product. i like salt and pepper flavors in general, but this one has a bit garlic and onion flavor to it that i liked a lot.<br /><br />the pepper isn't too hot, but it gives it a nice kick. the pepper flavor doesn't compare with freshly ground pepper, naturally, but it's pretty good for a commercially made product.<br /><br />it's a tiny bit too salty for my taste, but i know that tends to be personal preference that's different for everybody.<br /><br />the nuts are well roasted and crunchy. they're also a really nice size--too often i see tiny nuts that don't have much flavor. these nuts are tasty.<br /><br />i would get these again. these would be an interesting snack to serve to guests."
1198,positive,26/9/20,"['whose', 'strong', 'favorable', 'warn', 'emerald', 'come', 'surprise', 'decide', 'dark', 'however', 'least', 'beer', 'welcome', 'may', 'reaction', 'tend', 'attitude', 'bite', 'coffee', 'would', 'pepper', 'salt', 'much', 'towards', 'partial', 'definitely', 'one', 'kick', 'everyone', 'taste', 'sea', 'treat', 'first', 'usual', 'like']","i've been partial to emerald's products so my favorable reaction to this one comes as no surprise to me.  however, i would warn that this may not be to everyone's taste - at least at first.  the sea salt definitely has more kick than the usual salted nuts and the pepper gives it a decided bite.  for those whose taste in nuts tend more towards sweeter concoctions, this may be a bit much.  but for those who like dark beer, strong coffee, and snacks with attitude, this is a welcome treat."
1199,positive,17/10/20,"['handful', 'there', 'along', 'all', 'twang', 'twist', 'easy', 'beer', 'slight', 'eat', 'expect', 'enjoy', 'spice', 'lid', 'bold', 'pepper', 'much', 'good', 'big', 'give', 'cashew', 'take', 'off', 'soda', 'kick', 'jar', 'extra', 'nut', 'cold', 'little', 'these', 'lover', 'figure', 'first', 'great', 'like']","first of all, i'm a cashew lover, so i figured i'd like these nuts. what i didn't expect was how much i'd like the sea-salt pepper combo. there's a slight 'twang' after eating a handful of these, and they are great with a cold beer or soda. each nut is big and bold, no little pieces in this jar. the packaging is great; good for taking along on trips. the twist lid is easy on and off. if you enjoy spice, go for these, the pepper does give a little extra kick."
1200,positive,14/12/20,"['even', 'newly', 'old', 'there', 'find', 'always', 'here', 'son', 'friend', 'gluten', 'year', 'subscribe', 'use', 'longer', 'house', 'need', 'excite', 'return', 'supply', 'site', 'and', 'get', 'free', 'cheese', 'mac', 'save', 'continuous', 'thanks', 'another', 'order', 'option']","i ordered this from another website and my newly diagnosed to need to be gluten free 16 year old son loved it. when returning to the other site to no longer find it there, i returned to my old friend amazon.com. i am impressed with all the gf products that i can get on here....and even more excited that i can use the subscribe and save option to have a continuous supply of mac n cheese always in our house. thanks."
1201,positive,29/5/20,"['wasteful', 'even', 'update', 'brand', 'end', 'throw', 'ice', 'sadly', 'may', 'love', 'different', 'pay', 'away', 'typically', 'restaurant', 'good', 'though', 'taste', 'cup', 'try', 'stuff', 'nearly', 'first', 'hate', 'premium']","just tried my first cup and it's as good as the restaurant stuff i typically pay a premium for ($3 for 8-12oz with ice). i'm loving it!<br /><br />update: i tried the pantainorasingh brand, which is not nearly as good as this brand. sadly, i may end up throwing away the other brand even though i hate to be wasteful. the taste is very different."
1202,positive,9/12/20,"['color', 'tasty', 'fresh', 'high', 'cost', 'also', 'part', 'find', 'bag', 'lovely', 'unappealing', 'strongly', 'orange', 'ship', 'charm', 'buy', 'cream', 'drink', 'price', 'hot', 'love', 'use', 'later', 'tea', 'smell', 'area', 'agree', 'water', 'reviewer', 'paint', 'well', 'without', 'one', 'have', 'offset', 'cold', 'could', 'add', 'milk', 'shipping', 'three', 'order']",this tea is very tasty. it doesn't have the unappealing fresh paint smell that some other thai tea mixes have. i'm very pleased with it. i agree with the other reviewer that the price is high for shipping. in my area i could not find it in the asian stores so i have to order it. for three bags the shipping was just $1.50 more than the shipping for one bag so i bought three to offset the shipping cost. i also agree with one of the other reviewers that the tea should be brewed very strongly then add water or milk to it later. i love the tea hot or cold with or without cream. the lovely orange color shows up better when you use cream or milk and the color is part of the charm of the drink.
